user_id,path
32131154,Cooksnap Edit -> Cooksnap Edit -> Insight Feed -> Insight Feed -> Recipe Edit -> Profile -> Cooksnaps -> Insight Feed -> Cooksnaps -> Purchase -> Purchase -> Recipe Edit
32134410,Bookmarks -> Profile -> Cooksnaps -> Search Result -> Recipe Report -> Tip -> Search -> Bookmarks -> Network Feed
32136079,Cooksnap Edit -> Network Feed -> Recipe Detail -> Network Feed -> Recipe Report -> Tip -> Tip Edit -> Network Feed -> Tip -> Network Feed
32144165,Bookmarks -> Search -> Insight Feed -> Bookmarks -> Profile -> Search Result -> Search Result -> Search Result -> Insight Feed
32147198,Profile -> Insight Feed -> Bookmarks -> Insight Feed -> Recipe Edit -> Search -> Tip -> Tip
32157548,Tip Edit -> Tip Edit -> Purchase -> Recipe Edit -> Cooksnaps -> Tip Edit -> Purchase -> Recipe Detail
32168247,Cooksnaps -> Search Result -> Cooksnaps -> Network Feed -> Search -> Cooksnap Edit -> Insight Feed -> Tip
32198715,Tip -> Cooksnap Edit -> Profile -> Search Result -> Bookmarks -> Insight Feed -> Recipe Detail -> Tip -> Purchase -> Cooksnaps -> Network Feed -> Recipe Report -> Tip Edit
32208828,Insight Feed -> Profile -> Cooksnaps -> Insight Feed -> Insight Feed -> Recipe Report -> Search -> Purchase -> Insight Feed -> Recipe Edit -> Profile -> Cooksnap Edit -> Search Result -> Bookmarks
32211818,Insight Feed -> Search Result -> Recipe Edit -> Insight Feed -> Recipe Report -> Recipe Detail -> Cooksnap Edit -> Insight Feed -> Recipe Report -> Cooksnaps -> Profile
32215521,Recipe Edit -> Tip Edit -> Profile -> Cooksnap Edit -> Recipe Report -> Recipe Edit -> Insight Feed -> Tip Edit -> Search Result -> Tip
32216162,Recipe Edit -> Tip Edit -> Tip Edit -> Search Result -> Cooksnap Edit -> Cooksnaps
32218979,Cooksnap Edit -> Profile -> Bookmarks -> Recipe Edit -> Bookmarks -> Search Result -> Search -> Tip Edit
32223237,Recipe Detail -> Network Feed -> Cooksnap Edit -> Recipe Edit -> Recipe Detail -> Bookmarks -> Cooksnaps -> Insight Feed -> Profile -> Cooksnaps -> Network Feed -> Insight Feed
32226057,Cooksnap Edit -> Tip Edit -> Purchase -> Recipe Detail -> Tip -> Profile -> Bookmarks -> Search Result -> Cooksnaps -> Recipe Detail -> Recipe Edit -> Search Result -> Recipe Detail
32247486,Profile -> Cooksnap Edit -> Insight Feed -> Cooksnap Edit -> Cooksnaps -> Recipe Detail -> Search -> Tip Edit -> Search Result -> Insight Feed
32267082,Purchase -> Bookmarks -> Profile -> Network Feed -> Tip Edit -> Cooksnap Edit -> Cooksnaps -> Network Feed
32273225,Cooksnap Edit -> Cooksnap Edit -> Tip -> Search -> Tip Edit -> Profile -> Cooksnaps -> Network Feed -> Recipe Report -> Insight Feed -> Profile
32283827,Purchase -> Search Result -> Purchase -> Search -> Recipe Edit -> Purchase -> Cooksnaps -> Bookmarks
32284277,Network Feed -> Recipe Report -> Bookmarks -> Network Feed -> Network Feed -> Recipe Edit -> Cooksnap Edit -> Network Feed -> Bookmarks -> Recipe Edit -> Cooksnap Edit -> Profile -> Recipe Report
32293599,Search -> Network Feed -> Network Feed -> Cooksnap Edit -> Cooksnap Edit -> Bookmarks -> Tip Edit -> Profile -> Recipe Report -> Cooksnaps
32301987,Search Result -> Tip Edit -> Tip -> Purchase -> Recipe Edit -> Insight Feed -> Bookmarks -> Recipe Edit
32307362,Search Result -> Network Feed -> Tip -> Profile -> Profile
32346503,Recipe Edit -> Search -> Recipe Detail -> Profile -> Search Result -> Search -> Purchase -> Recipe Detail -> Recipe Report
32372813,Tip Edit -> Network Feed -> Cooksnaps -> Insight Feed -> Search -> Network Feed -> Bookmarks -> Recipe Detail -> Tip -> Cooksnaps -> Cooksnap Edit -> Cooksnaps -> Profile
32374773,Recipe Report -> Bookmarks -> Search -> Cooksnaps -> Purchase -> Bookmarks
32379726,Cooksnaps -> Tip -> Network Feed -> Tip -> Recipe Detail -> Profile -> Recipe Detail -> Purchase -> Tip -> Purchase -> Profile -> Network Feed -> Search Result -> Cooksnap Edit -> Cooksnaps -> Purchase
32399908,Recipe Edit -> Cooksnaps -> Search Result -> Cooksnaps -> Purchase -> Insight Feed -> Tip Edit -> Search -> Purchase
32427955,Recipe Report -> Tip -> Recipe Report -> Tip Edit -> Bookmarks -> Insight Feed -> Cooksnap Edit -> Search Result -> Search -> Bookmarks
32429678,Cooksnap Edit -> Recipe Edit -> Network Feed -> Tip Edit -> Search Result -> Recipe Edit -> Recipe Detail -> Search Result -> Recipe Report -> Bookmarks -> Search -> Bookmarks -> Recipe Report
32432182,Recipe Detail -> Recipe Report -> Tip -> Search
32433231,Profile -> Recipe Edit -> Insight Feed -> Cooksnaps -> Cooksnap Edit -> Cooksnap Edit -> Insight Feed -> Recipe Detail -> Recipe Detail -> Network Feed -> Tip Edit -> Tip Edit -> Network Feed -> Bookmarks
32458087,Recipe Detail -> Tip Edit -> Recipe Detail -> Search Result -> Cooksnap Edit -> Bookmarks -> Profile -> Cooksnap Edit
32488644,Insight Feed -> Tip -> Profile -> Recipe Detail -> Insight Feed -> Search -> Bookmarks -> Search Result -> Bookmarks -> Tip -> Recipe Report -> Recipe Detail -> Recipe Report
32512237,Cooksnaps -> Profile -> Network Feed -> Tip -> Bookmarks -> Insight Feed -> Search Result -> Network Feed -> Profile -> Recipe Report -> Bookmarks
32513543,Cooksnaps -> Profile -> Network Feed -> Network Feed -> Search Result -> Recipe Detail -> Recipe Detail -> Cooksnaps -> Profile -> Cooksnap Edit -> Purchase -> Tip
32544048,Tip Edit -> Purchase -> Search -> Cooksnaps -> Search -> Recipe Edit -> Recipe Detail -> Tip Edit -> Profile
32544606,Cooksnap Edit -> Recipe Report -> Bookmarks -> Insight Feed -> Recipe Edit -> Profile -> Search -> Recipe Edit -> Cooksnap Edit -> Search Result
32552644,Tip Edit -> Network Feed -> Recipe Detail -> Cooksnaps -> Profile -> Cooksnap Edit -> Tip Edit -> Recipe Report -> Tip Edit -> Cooksnap Edit -> Recipe Edit
32576371,Tip -> Tip Edit -> Search -> Tip -> Search Result -> Recipe Edit -> Tip -> Purchase -> Tip -> Search
32603128,Cooksnaps -> Insight Feed -> Insight Feed -> Recipe Edit -> Profile -> Tip Edit -> Purchase -> Recipe Report -> Purchase -> Recipe Edit -> Recipe Report -> Profile
32617461,Tip -> Recipe Edit -> Search Result -> Search Result -> Recipe Detail -> Cooksnaps -> Bookmarks -> Recipe Report -> Tip Edit -> Tip
32618938,Recipe Report -> Recipe Detail -> Cooksnaps -> Tip -> Purchase -> Bookmarks -> Bookmarks
32638172,Cooksnap Edit -> Search -> Bookmarks -> Recipe Report -> Tip Edit -> Recipe Report -> Tip -> Recipe Detail
32657307,Purchase -> Tip Edit -> Recipe Edit -> Cooksnap Edit -> Network Feed -> Tip -> Tip Edit -> Search Result -> Cooksnap Edit -> Search Result -> Insight Feed -> Search Result -> Bookmarks -> Recipe Edit -> Search Result
32660102,Tip Edit -> Recipe Detail -> Cooksnap Edit -> Recipe Edit -> Network Feed -> Tip Edit -> Cooksnap Edit -> Bookmarks -> Purchase -> Search Result -> Search -> Tip -> Network Feed
32687793,Profile -> Search -> Bookmarks
32702666,Profile -> Search Result -> Insight Feed -> Recipe Report -> Search -> Tip -> Tip -> Profile -> Recipe Report -> Insight Feed -> Profile -> Search Result -> Recipe Edit
32704713,Cooksnaps -> Tip -> Search -> Recipe Report -> Bookmarks -> Recipe Report -> Tip -> Cooksnap Edit -> Cooksnap Edit -> Search Result -> Recipe Detail -> Recipe Report -> Bookmarks
32725160,Recipe Detail -> Profile -> Purchase -> Recipe Detail -> Tip -> Recipe Report -> Insight Feed -> Purchase -> Bookmarks
32748402,Purchase -> Bookmarks -> Search Result -> Cooksnap Edit -> Network Feed -> Cooksnap Edit -> Cooksnaps
32756878,Profile -> Recipe Detail -> Recipe Report -> Search -> Recipe Detail -> Cooksnaps -> Network Feed -> Bookmarks -> Recipe Edit -> Tip Edit -> Recipe Detail
32758096,Recipe Detail -> Bookmarks -> Bookmarks -> Purchase -> Cooksnap Edit -> Recipe Edit -> Recipe Detail -> Insight Feed -> Network Feed -> Network Feed -> Tip Edit -> Tip Edit -> Cooksnap Edit
32758410,Search Result -> Insight Feed -> Network Feed -> Search -> Tip Edit -> Search Result -> Network Feed
32778232,Search -> Search Result -> Purchase
32794744,Tip Edit -> Purchase -> Bookmarks -> Profile -> Recipe Detail -> Recipe Detail -> Cooksnaps -> Recipe Detail -> Cooksnap Edit -> Network Feed -> Search -> Bookmarks
32799364,Profile -> Search Result -> Bookmarks -> Search Result -> Tip -> Search Result -> Cooksnap Edit -> Tip -> Search -> Recipe Detail -> Bookmarks
32811344,Recipe Edit -> Search Result -> Cooksnaps -> Purchase -> Search Result -> Bookmarks -> Tip Edit -> Cooksnaps -> Search Result -> Network Feed -> Search Result -> Cooksnaps
32815577,Recipe Report -> Search -> Cooksnap Edit -> Recipe Edit -> Tip -> Search -> Recipe Edit
32819012,Search Result -> Bookmarks -> Network Feed -> Cooksnap Edit -> Network Feed -> Cooksnap Edit -> Bookmarks -> Recipe Report -> Tip Edit -> Tip
32835776,Search -> Tip Edit -> Profile -> Search Result -> Purchase -> Network Feed -> Cooksnap Edit -> Network Feed
32836660,Insight Feed -> Search -> Search Result -> Tip -> Profile -> Recipe Report -> Tip -> Profile -> Search
32852024,Insight Feed -> Tip -> Search -> Purchase -> Recipe Report -> Cooksnap Edit -> Cooksnap Edit
32854281,Recipe Report -> Tip Edit -> Recipe Detail -> Tip -> Profile -> Cooksnap Edit -> Recipe Edit -> Purchase -> Purchase -> Recipe Detail -> Profile -> Profile
32864612,Recipe Detail -> Profile -> Bookmarks -> Recipe Detail -> Insight Feed -> Search -> Cooksnaps
32870939,Network Feed -> Recipe Report -> Network Feed -> Recipe Report -> Bookmarks -> Insight Feed -> Tip Edit -> Purchase
32886941,Search Result -> Bookmarks -> Search Result -> Profile
32897853,Cooksnap Edit -> Bookmarks -> Search -> Tip -> Recipe Detail -> Search Result -> Network Feed -> Recipe Report -> Purchase -> Network Feed -> Cooksnap Edit
32904523,Cooksnaps -> Tip Edit -> Insight Feed -> Search -> Recipe Detail -> Bookmarks -> Insight Feed -> Recipe Edit -> Bookmarks -> Cooksnaps -> Bookmarks
32943246,Purchase -> Bookmarks -> Search Result -> Cooksnap Edit -> Search -> Profile -> Tip Edit -> Cooksnaps -> Search -> Tip -> Cooksnap Edit -> Search
32979835,Network Feed -> Search -> Recipe Report -> Recipe Detail -> Cooksnaps -> Recipe Edit -> Profile -> Cooksnaps -> Tip Edit -> Recipe Edit -> Cooksnap Edit -> Cooksnaps -> Cooksnaps
32983420,Recipe Detail -> Profile -> Bookmarks -> Search Result -> Network Feed -> Cooksnap Edit -> Recipe Detail -> Tip -> Network Feed -> Cooksnaps
32984563,Search Result -> Cooksnap Edit -> Search Result -> Insight Feed -> Purchase -> Profile -> Recipe Report
32996238,Recipe Edit -> Cooksnap Edit -> Recipe Detail -> Cooksnap Edit -> Tip -> Tip Edit -> Cooksnap Edit -> Network Feed
33009191,Network Feed -> Search -> Cooksnap Edit -> Recipe Report -> Tip Edit -> Recipe Report -> Tip -> Tip Edit
33021637,Search Result -> Tip -> Bookmarks -> Tip -> Recipe Detail -> Insight Feed -> Bookmarks -> Search -> Recipe Detail
33021689,Insight Feed -> Cooksnap Edit -> Recipe Report -> Tip -> Recipe Detail -> Purchase -> Recipe Report -> Tip -> Cooksnap Edit
33033879,Insight Feed -> Cooksnaps -> Network Feed -> Recipe Report -> Recipe Report -> Network Feed -> Tip Edit -> Cooksnap Edit -> Search Result -> Recipe Edit
33054300,Tip -> Profile -> Profile -> Tip Edit -> Recipe Detail -> Cooksnap Edit -> Bookmarks -> Cooksnap Edit -> Purchase -> Network Feed -> Cooksnap Edit
33082658,Tip Edit -> Search -> Insight Feed -> Network Feed -> Recipe Report -> Cooksnap Edit -> Cooksnap Edit
33084396,Profile -> Purchase -> Bookmarks -> Tip Edit -> Profile -> Search -> Tip Edit -> Search -> Recipe Edit -> Cooksnaps -> Recipe Detail -> Tip -> Bookmarks
33087038,Bookmarks -> Tip -> Search Result -> Recipe Detail -> Bookmarks -> Tip -> Bookmarks
33095541,Profile -> Recipe Report -> Cooksnaps -> Recipe Report -> Purchase -> Tip Edit -> Tip -> Insight Feed -> Search Result
33096055,Recipe Edit -> Search Result -> Search -> Cooksnaps -> Bookmarks -> Search Result -> Tip Edit -> Bookmarks -> Tip -> Network Feed
33127951,Cooksnaps -> Recipe Edit -> Cooksnaps -> Cooksnap Edit -> Recipe Edit -> Cooksnaps -> Search Result
33128009,Recipe Edit -> Recipe Detail -> Search -> Search -> Tip -> Cooksnaps -> Network Feed -> Cooksnap Edit -> Tip -> Tip Edit -> Recipe Report -> Insight Feed
33144218,Purchase -> Bookmarks -> Cooksnaps -> Recipe Detail -> Search -> Search -> Recipe Report -> Recipe Report -> Recipe Report
33146600,Recipe Detail -> Search Result -> Cooksnaps -> Search Result -> Cooksnap Edit -> Tip Edit -> Purchase
33183202,Purchase -> Recipe Edit -> Tip -> Search
33185440,Insight Feed -> Network Feed -> Purchase -> Profile -> Recipe Edit -> Cooksnaps -> Insight Feed -> Tip Edit
33200531,Purchase -> Recipe Detail -> Profile -> Purchase -> Search Result -> Recipe Edit -> Tip Edit -> Insight Feed -> Tip Edit -> Profile -> Cooksnap Edit -> Tip -> Recipe Edit
33223288,Search Result -> Purchase -> Recipe Detail -> Purchase -> Network Feed -> Search Result -> Recipe Edit -> Network Feed -> Purchase -> Profile -> Bookmarks -> Recipe Detail
33228984,Purchase -> Tip Edit -> Tip -> Recipe Detail -> Search -> Recipe Report -> Search -> Network Feed -> Recipe Detail -> Recipe Detail -> Recipe Edit
33233407,Search Result -> Bookmarks -> Cooksnap Edit -> Bookmarks -> Cooksnaps -> Cooksnap Edit -> Cooksnap Edit -> Recipe Edit
33249149,Bookmarks -> Recipe Report -> Search -> Recipe Detail -> Insight Feed -> Recipe Detail
33255228,Tip Edit -> Profile -> Bookmarks -> Tip -> Cooksnap Edit -> Search Result
33259233,Recipe Edit -> Recipe Detail -> Search -> Purchase -> Cooksnaps -> Search -> Profile -> Bookmarks -> Search Result
33260424,Recipe Detail -> Recipe Detail -> Search Result -> Recipe Report -> Purchase -> Cooksnaps -> Cooksnaps -> Recipe Edit -> Cooksnap Edit -> Network Feed -> Recipe Edit
33262963,Bookmarks -> Tip -> Network Feed -> Recipe Edit -> Cooksnap Edit -> Recipe Report -> Network Feed -> Recipe Detail -> Network Feed -> Insight Feed -> Tip
33263231,Tip Edit -> Network Feed -> Search -> Profile -> Recipe Report -> Search Result -> Search -> Bookmarks
33297438,Cooksnaps -> Profile -> Insight Feed -> Search -> Recipe Edit -> Recipe Edit -> Profile -> Recipe Detail
33304080,Recipe Detail -> Recipe Detail -> Recipe Edit -> Search -> Bookmarks -> Recipe Report -> Tip -> Search Result -> Cooksnaps -> Purchase -> Profile -> Cooksnap Edit
33317609,Search Result -> Search Result -> Cooksnap Edit -> Bookmarks -> Purchase -> Network Feed -> Tip -> Recipe Edit -> Tip Edit -> Insight Feed
33324481,Recipe Edit -> Network Feed -> Recipe Detail -> Profile -> Tip -> Cooksnap Edit -> Purchase -> Network Feed -> Purchase -> Network Feed -> Tip
33326144,Bookmarks -> Insight Feed -> Tip -> Search Result -> Recipe Edit -> Purchase -> Profile -> Insight Feed
33327806,Purchase -> Profile -> Cooksnap Edit -> Profile -> Cooksnaps -> Bookmarks -> Insight Feed -> Recipe Edit
33330801,Network Feed -> Insight Feed -> Search -> Insight Feed -> Recipe Report -> Cooksnap Edit -> Search Result -> Recipe Detail
33347045,Cooksnap Edit -> Search -> Recipe Report -> Cooksnaps -> Cooksnaps -> Recipe Edit -> Bookmarks
33351611,Bookmarks -> Insight Feed -> Recipe Edit -> Recipe Detail -> Insight Feed -> Recipe Report
33357180,Recipe Detail -> Recipe Detail -> Recipe Detail -> Search Result -> Cooksnaps -> Search Result -> Recipe Detail -> Tip Edit -> Cooksnaps -> Tip
33374417,Purchase -> Profile -> Insight Feed -> Bookmarks -> Profile -> Search Result -> Insight Feed -> Insight Feed
33392613,Search -> Insight Feed -> Search -> Recipe Edit -> Purchase -> Purchase -> Insight Feed -> Profile -> Profile -> Search -> Network Feed -> Recipe Edit
33395962,Tip -> Search -> Cooksnap Edit -> Tip -> Search Result -> Search Result -> Cooksnap Edit -> Search Result -> Tip -> Network Feed -> Recipe Edit -> Tip Edit
33407782,Search Result -> Tip Edit -> Search Result -> Search Result -> Network Feed -> Tip -> Bookmarks -> Purchase -> Profile -> Network Feed -> Purchase -> Bookmarks
33419877,Recipe Detail -> Search -> Cooksnaps -> Tip -> Network Feed -> Cooksnap Edit -> Purchase
33428024,Recipe Detail -> Bookmarks -> Recipe Detail -> Cooksnaps -> Purchase -> Recipe Report -> Search -> Tip -> Profile -> Recipe Detail -> Cooksnap Edit -> Tip Edit
33448092,Network Feed -> Tip -> Cooksnap Edit -> Recipe Edit -> Recipe Report -> Purchase -> Recipe Report -> Search Result
33455852,Cooksnaps -> Cooksnaps -> Tip -> Tip -> Network Feed -> Cooksnaps
33456965,Bookmarks -> Recipe Report -> Profile -> Recipe Report -> Insight Feed -> Cooksnaps -> Tip Edit -> Bookmarks
33491198,Cooksnaps -> Recipe Detail -> Recipe Edit -> Cooksnaps -> Bookmarks -> Recipe Detail -> Search Result -> Cooksnap Edit
33509871,Cooksnap Edit -> Search -> Tip -> Insight Feed -> Bookmarks -> Search Result -> Recipe Report -> Insight Feed -> Recipe Edit -> Profile
33512085,Purchase -> Search -> Recipe Edit -> Network Feed -> Recipe Edit -> Search Result -> Insight Feed -> Tip -> Bookmarks -> Search
33530724,Purchase -> Recipe Detail -> Bookmarks -> Search -> Network Feed -> Cooksnap Edit -> Recipe Report -> Recipe Detail -> Recipe Edit -> Network Feed -> Bookmarks -> Network Feed -> Purchase -> Insight Feed -> Recipe Detail -> Recipe Detail -> Recipe Report
33541642,Recipe Report -> Recipe Report -> Tip Edit -> Recipe Detail -> Search -> Search Result
33551038,Bookmarks -> Recipe Edit -> Tip Edit -> Insight Feed -> Cooksnap Edit -> Recipe Report -> Recipe Detail -> Recipe Edit -> Recipe Detail -> Network Feed -> Recipe Report
33565678,Tip -> Cooksnaps -> Insight Feed -> Recipe Report -> Purchase -> Bookmarks -> Recipe Edit -> Purchase
33575157,Cooksnaps -> Tip Edit -> Network Feed -> Cooksnaps -> Tip -> Search Result -> Search Result
33601054,Recipe Edit -> Cooksnap Edit -> Recipe Report -> Bookmarks -> Search -> Purchase -> Cooksnaps -> Recipe Edit -> Bookmarks
33602026,Recipe Report -> Profile -> Search Result -> Recipe Edit -> Search -> Recipe Edit
33605919,Recipe Detail -> Purchase -> Search -> Tip -> Purchase -> Bookmarks -> Recipe Report -> Tip Edit -> Tip Edit
33610732,Bookmarks -> Purchase -> Search -> Profile -> Cooksnaps -> Cooksnap Edit -> Tip -> Tip Edit -> Tip Edit -> Bookmarks
33617852,Tip Edit -> Insight Feed -> Insight Feed -> Recipe Report -> Tip Edit -> Recipe Detail -> Search Result -> Tip -> Cooksnap Edit -> Insight Feed -> Recipe Detail -> Bookmarks
33617874,Purchase -> Recipe Report -> Bookmarks -> Purchase -> Bookmarks -> Profile -> Recipe Detail -> Profile -> Insight Feed -> Tip Edit
33629757,Bookmarks -> Bookmarks -> Recipe Edit -> Recipe Report -> Recipe Report -> Cooksnaps -> Recipe Report -> Bookmarks -> Recipe Detail -> Insight Feed -> Tip -> Recipe Edit -> Cooksnap Edit -> Purchase -> Tip Edit
33665243,Bookmarks -> Search -> Tip Edit -> Recipe Edit -> Recipe Edit -> Recipe Report -> Cooksnaps -> Tip Edit -> Cooksnap Edit -> Cooksnap Edit -> Tip Edit
33665606,Profile -> Search -> Recipe Report -> Recipe Report -> Search -> Insight Feed -> Bookmarks
33670690,Network Feed -> Cooksnap Edit -> Network Feed -> Tip Edit -> Bookmarks -> Cooksnaps -> Search Result -> Network Feed -> Insight Feed -> Search Result -> Recipe Report -> Recipe Detail -> Recipe Detail
33675680,Recipe Detail -> Recipe Detail -> Cooksnap Edit -> Insight Feed -> Cooksnap Edit -> Purchase
33675851,Purchase -> Recipe Detail -> Profile -> Cooksnaps -> Search Result -> Bookmarks -> Cooksnaps -> Network Feed -> Tip -> Recipe Edit
33688244,Profile -> Recipe Detail -> Bookmarks -> Purchase -> Search Result
33702328,Purchase -> Cooksnap Edit -> Insight Feed -> Tip Edit -> Recipe Report -> Recipe Detail -> Insight Feed -> Recipe Report
33704039,Purchase -> Tip -> Recipe Report -> Bookmarks -> Recipe Edit -> Cooksnaps -> Insight Feed -> Insight Feed -> Bookmarks
33707462,Cooksnaps -> Cooksnap Edit -> Search -> Cooksnap Edit -> Tip Edit -> Recipe Report -> Cooksnap Edit -> Recipe Report -> Search -> Cooksnaps
33724443,Search -> Search -> Insight Feed -> Search -> Search -> Profile -> Recipe Report -> Recipe Edit -> Tip -> Purchase
33732373,Search Result -> Cooksnap Edit -> Tip Edit -> Insight Feed -> Profile -> Network Feed -> Search -> Recipe Edit -> Purchase
33750115,Insight Feed -> Purchase -> Bookmarks -> Network Feed -> Profile -> Network Feed -> Bookmarks -> Bookmarks -> Profile -> Cooksnap Edit -> Insight Feed
33767953,Tip Edit -> Profile -> Bookmarks -> Recipe Edit -> Recipe Edit -> Cooksnap Edit -> Profile -> Search -> Bookmarks
33785925,Recipe Report -> Insight Feed -> Profile -> Tip Edit -> Tip -> Bookmarks -> Cooksnaps -> Tip -> Network Feed
33795650,Tip Edit -> Network Feed -> Purchase -> Tip Edit -> Tip -> Profile -> Search -> Purchase
33806103,Recipe Detail -> Tip Edit -> Insight Feed -> Recipe Edit -> Insight Feed -> Insight Feed -> Search Result -> Profile -> Network Feed -> Profile -> Tip
33825656,Search -> Search -> Profile -> Recipe Detail -> Tip Edit -> Recipe Detail -> Cooksnaps -> Tip Edit
33832222,Network Feed -> Recipe Report -> Search Result -> Recipe Edit -> Search Result -> Cooksnap Edit -> Tip Edit -> Search -> Search Result -> Bookmarks
33834586,Cooksnap Edit -> Profile -> Insight Feed -> Recipe Detail -> Tip -> Search Result
33844437,Recipe Detail -> Recipe Detail -> Purchase -> Recipe Edit -> Profile -> Purchase -> Tip Edit -> Search Result -> Network Feed -> Search -> Recipe Edit -> Tip Edit -> Search Result -> Search
33886879,Cooksnaps -> Network Feed -> Search -> Recipe Edit -> Cooksnap Edit -> Tip -> Tip
33893759,Search Result -> Cooksnap Edit -> Tip Edit -> Recipe Detail -> Network Feed -> Search Result -> Tip Edit -> Recipe Detail -> Search Result
33906226,Recipe Detail -> Profile -> Recipe Report -> Insight Feed -> Recipe Report -> Search -> Cooksnap Edit -> Recipe Detail
33911635,Recipe Report -> Recipe Detail -> Profile -> Search Result -> Cooksnaps -> Recipe Report -> Cooksnap Edit -> Tip Edit -> Network Feed
33916296,Recipe Detail -> Insight Feed -> Recipe Detail -> Bookmarks -> Purchase -> Profile -> Network Feed -> Search Result -> Recipe Report -> Recipe Report -> Profile
33925798,Search Result -> Cooksnap Edit -> Cooksnaps -> Recipe Report -> Purchase -> Insight Feed -> Search -> Recipe Report -> Search Result
33931630,Insight Feed -> Insight Feed -> Cooksnap Edit -> Purchase -> Recipe Edit -> Search Result -> Tip Edit -> Recipe Detail -> Search
33933290,Profile -> Profile -> Tip -> Cooksnaps -> Search Result -> Profile -> Recipe Report -> Search Result -> Profile -> Search Result -> Tip Edit -> Profile -> Profile
33933411,Search Result -> Recipe Edit -> Search Result -> Profile -> Cooksnaps -> Search Result
33939991,Profile -> Network Feed -> Tip -> Recipe Report -> Tip Edit -> Search Result -> Network Feed -> Cooksnaps
33945533,Network Feed -> Tip -> Recipe Detail -> Tip -> Search -> Cooksnaps -> Recipe Edit -> Tip -> Recipe Edit -> Insight Feed
33977803,Cooksnap Edit -> Profile -> Cooksnaps -> Network Feed -> Search Result -> Recipe Report -> Cooksnaps -> Search Result
33977961,Cooksnaps -> Purchase -> Recipe Detail -> Bookmarks -> Profile
33989705,Cooksnap Edit -> Purchase -> Profile -> Recipe Detail -> Purchase -> Recipe Edit -> Search -> Insight Feed -> Purchase -> Cooksnaps -> Insight Feed -> Bookmarks -> Recipe Report -> Insight Feed
33993598,Bookmarks -> Purchase -> Network Feed -> Recipe Report -> Insight Feed -> Search -> Bookmarks
33996932,Cooksnap Edit -> Purchase -> Tip -> Tip Edit -> Cooksnaps -> Recipe Report -> Cooksnap Edit -> Recipe Edit -> Cooksnaps
34002734,Recipe Edit -> Profile -> Bookmarks -> Cooksnaps -> Cooksnap Edit
34003059,Network Feed -> Recipe Edit -> Cooksnaps -> Search Result -> Network Feed -> Tip Edit -> Recipe Report -> Recipe Report -> Recipe Edit -> Recipe Report -> Recipe Detail
34026599,Recipe Edit -> Tip -> Cooksnaps -> Bookmarks -> Search Result -> Cooksnaps -> Search -> Cooksnap Edit -> Tip Edit -> Insight Feed
34026723,Purchase -> Cooksnaps -> Search -> Tip Edit -> Profile -> Bookmarks -> Recipe Detail -> Insight Feed
34063927,Purchase -> Insight Feed -> Recipe Report -> Search -> Tip Edit -> Recipe Report
34079543,Purchase -> Recipe Report -> Recipe Detail -> Recipe Edit -> Recipe Report -> Network Feed -> Search Result -> Cooksnaps
34081962,Profile -> Insight Feed -> Search Result -> Profile -> Recipe Detail -> Recipe Report -> Network Feed -> Bookmarks -> Tip -> Cooksnaps -> Cooksnap Edit
34084327,Profile -> Insight Feed -> Bookmarks -> Cooksnaps -> Cooksnaps -> Tip Edit -> Cooksnaps -> Cooksnap Edit -> Search Result -> Recipe Report -> Insight Feed -> Cooksnap Edit
34087062,Bookmarks -> Purchase -> Recipe Edit -> Purchase -> Search -> Cooksnaps -> Bookmarks -> Cooksnap Edit -> Bookmarks -> Cooksnap Edit -> Profile -> Recipe Report
34088119,Tip Edit -> Search -> Recipe Detail -> Search -> Recipe Edit -> Recipe Report -> Cooksnaps -> Recipe Detail -> Tip -> Tip -> Insight Feed
34106036,Insight Feed -> Bookmarks -> Purchase -> Search -> Recipe Detail -> Recipe Edit -> Profile -> Profile -> Search Result
34107475,Search -> Tip -> Purchase -> Recipe Report -> Network Feed -> Purchase -> Tip -> Bookmarks -> Purchase
34111982,Profile -> Cooksnaps -> Cooksnap Edit -> Search -> Profile -> Profile -> Bookmarks -> Cooksnap Edit -> Tip Edit
34120051,Recipe Report -> Profile -> Insight Feed -> Cooksnap Edit -> Insight Feed -> Purchase -> Search
34130934,Search Result -> Tip Edit -> Profile -> Cooksnap Edit -> Insight Feed -> Tip -> Search -> Search -> Recipe Detail -> Tip Edit -> Tip -> Search -> Recipe Report -> Insight Feed -> Recipe Detail
34132288,Recipe Edit -> Tip -> Recipe Detail -> Search -> Purchase -> Search Result -> Tip Edit -> Tip -> Profile -> Tip
34140012,Tip -> Tip Edit -> Tip Edit -> Profile -> Bookmarks -> Tip Edit -> Tip -> Search Result
34140730,Recipe Report -> Search -> Search Result -> Recipe Detail -> Tip Edit -> Cooksnap Edit -> Recipe Edit -> Profile -> Recipe Report -> Recipe Edit
34149879,Purchase -> Recipe Edit -> Profile -> Search Result -> Tip Edit -> Tip Edit -> Cooksnap Edit -> Recipe Edit -> Recipe Report -> Recipe Edit -> Purchase -> Bookmarks -> Recipe Edit
34159856,Bookmarks -> Recipe Detail -> Bookmarks -> Cooksnap Edit -> Tip Edit -> Bookmarks -> Bookmarks -> Recipe Report -> Search
34181866,Insight Feed -> Cooksnap Edit -> Recipe Report -> Purchase -> Search -> Cooksnaps
